date,ticker,region,existing_cards,existing_txns,existing_spend,new_cards,new_txns,new_spend
2026-08-04,FRYZ,WEST,3720,333,5393.56,1216,130,1911.54
2026-08-05,FRYZ,NORTHEAST,3246,267,4108.15,1143,130,1769.28
2026-08-05,FRYZ,SOUTHEAST,3197,258,4125.09,1117,112,1573.54
2026-08-05,FRYZ,MIDWEST,2641,228,3571.25,1012,116,1713.92
2026-08-05,FRYZ,WEST,3669,295,4743.52,1469,159,2537.67
2026-08-06,FRYZ,NORTHEAST,3123,253,4031.94,1459,162,2428.84
2026-08-06,FRYZ,SOUTHEAST,3199,262,4026.94,1185,142,2330.71
2026-08-06,FRYZ,MIDWEST,2643,206,3278.16,965,120,1830.93
2026-08-06,FRYZ,WEST,3704,287,4492.92,1349,161,2334.38
2026-08-07,FRYZ,NORTHEAST,3068,262,4015.01,1287,138,2019.68
2026-08-07,FRYZ,SOUTHEAST,2914,211,3329.61,1072,130,1888.21
2026-08-07,FRYZ,MIDWEST,2406,173,2868.11,963,113,1617.4
2026-08-07,FRYZ,WEST,3691,312,4775.36,1215,143,2141.04
2026-08-08,FRYZ,NORTHEAST,3419,273,4474.79,1368,174,2707.04
2026-08-08,FRYZ,SOUTHEAST,2771,225,3457.24,1147,142,2161.75
2026-08-08,FRYZ,MIDWEST,2405,173,2722.82,1097,123,1831.19
2026-08-08,FRYZ,WEST,3593,274,4221.44,1383,152,2420.23
2026-08-09,FRYZ,NORTHEAST,3344,276,4232.81,1333,148,2136.34
2026-08-09,FRYZ,SOUTHEAST,2973,221,3362.0,1210,175,2678.15
2026-08-09,FRYZ,MIDWEST,2481,204,3229.08,1120,115,1708.9
2026-08-09,FRYZ,WEST,3808,295,4572.56,1360,156,2389.02
2026-08-10,FRYZ,NORTHEAST,3284,253,3996.68,1308,143,1995.28
2026-08-10,FRYZ,SOUTHEAST,3080,252,3856.57,1073,142,2035.26
2026-08-10,FRYZ,MIDWEST,2608,226,3651.65,1016,123,1870.9
2026-08-10,FRYZ,WEST,3969,332,5460.92,1266,145,2177.11
2026-08-11,FRYZ,NORTHEAST,3075,254,4117.82,1178,139,2085.7
2026-08-11,FRYZ,SOUTHEAST,2631,212,3249.93,1176,130,1981.79
2026-08-11,FRYZ,MIDWEST,2656,218,3432.42,1104,98,1506.55
2026-08-11,FRYZ,WEST,3571,274,4346.88,1459,179,2834.68
2026-08-12,FRYZ,NORTHEAST,3397,233,3727.52,1246,154,2214.07
2026-08-12,FRYZ,SOUTHEAST,3177,236,3613.41,1204,141,2132.71
2026-08-12,FRYZ,MIDWEST,2881,222,3662.59,1028,122,1887.47
2026-08-12,FRYZ,WEST,3419,257,4175.34,1360,176,2806.57
2026-08-13,FRYZ,NORTHEAST,3490,269,4255.89,1358,155,2422.61
2026-08-13,FRYZ,SOUTHEAST,3249,262,4107.31,1135,129,1946.78
2026-08-13,FRYZ,MIDWEST,2679,224,3561.69,985,101,1531.31
2026-08-13,FRYZ,WEST,3676,278,4181.55,1556,175,2774.01
2026-08-14,FRYZ,NORTHEAST,3364,274,4152.32,1164,132,1878.22
2026-08-14,FRYZ,SOUTHEAST,2849,222,3516.24,1313,149,2139.46
2026-08-14,FRYZ,MIDWEST,2449,183,3018.08,1104,151,2311.2
2026-08-14,FRYZ,WEST,3714,283,4706.84,1328,148,2159.75
2026-08-15,FRYZ,NORTHEAST,3364,278,4457.49,1443,170,2498.86
2026-08-15,FRYZ,SOUTHEAST,3110,234,3631.09,1352,148,2182.34
2026-08-15,FRYZ,MIDWEST,2796,213,3535.17,1208,136,1961.27
2026-08-15,FRYZ,WEST,3447,282,4442.01,1373,151,2242.35
2026-08-16,FRYZ,NORTHEAST,3273,264,4138.7,1064,99,1493.65
2026-08-16,FRYZ,SOUTHEAST,3037,228,3690.76,1207,131,1873.95
2026-08-16,FRYZ,MIDWEST,2430,184,2904.55,1098,144,2237.95
2026-08-16,FRYZ,WEST,3632,264,4263.12,1412,173,2659.95
2026-08-17,FRYZ,NORTHEAST,3244,265,4106.42,1426,144,2188.87
2026-08-17,FRYZ,SOUTHEAST,2661,219,3565.23,1231,121,1746.02
2026-08-17,FRYZ,MIDWEST,2646,187,2867.47,1055,109,1648.68
2026-08-17,FRYZ,WEST,3296,248,3783.13,1583,169,2639.6
2026-08-18,FRYZ,NORTHEAST,2905,230,3817.76,1249,156,2372.38
2026-08-18,FRYZ,SOUTHEAST,3019,235,3623.65,1087,115,1819.67
2026-08-18,FRYZ,MIDWEST,2731,233,3701.71,1155,130,1933.24
2026-08-18,FRYZ,WEST,3353,282,4312.59,1642,165,2493.66
2026-08-19,FRYZ,NORTHEAST,3325,263,4413.67,1345,145,2333.82
2026-08-19,FRYZ,SOUTHEAST,2864,199,2993.53,1350,156,2366.83
2026-08-19,FRYZ,MIDWEST,2826,218,3400.09,1175,123,1756.28
2026-08-19,FRYZ,WEST,3616,231,3501.65,1416,174,2633.18
2026-08-20,FRYZ,NORTHEAST,3075,222,3543.06,1532,158,2312.26
2026-08-20,FRYZ,SOUTHEAST,2788,181,2884.68,1168,153,2243.63
2026-08-20,FRYZ,MIDWEST,2721,217,3565.17,1127,130,1894.52
2026-08-20,FRYZ,WEST,3517,284,4139.55,1499,156,2242.11
2026-08-21,FRYZ,NORTHEAST,3204,252,4036.13,1367,152,2166.01
2026-08-21,FRYZ,SOUTHEAST,2922,229,3663.28,1321,156,2276.91
2026-08-21,FRYZ,MIDWEST,2651,226,3686.4,1134,141,2254.27
2026-08-21,FRYZ,WEST,3223,257,4164.84,1402,132,2090.81
2026-08-22,FRYZ,NORTHEAST,3593,286,4418.12,1426,176,2734.74
2026-08-22,FRYZ,SOUTHEAST,2964,245,3955.97,1167,142,2260.06
2026-08-22,FRYZ,MIDWEST,2796,239,3861.97,1106,115,1783.36
2026-08-22,FRYZ,WEST,3770,292,4780.07,1313,155,2294.98
2026-08-23,FRYZ,NORTHEAST,3230,242,3949.67,1524,171,2461.44
2026-08-23,FRYZ,SOUTHEAST,3216,256,4093.33,1271,140,2056.97
2026-08-23,FRYZ,MIDWEST,2486,202,3333.73,1286,136,2021.29
2026-08-23,FRYZ,WEST,3599,268,4260.82,1590,185,2666.14
2026-08-24,FRYZ,NORTHEAST,2980,208,3176.68,1366,142,1972.38
2026-08-24,FRYZ,SOUTHEAST,2964,223,3521.92,1134,129,1890.24
2026-08-24,FRYZ,MIDWEST,2579,207,3442.03,1263,130,1948.41
2026-08-24,FRYZ,WEST,3937,303,4646.46,1518,161,2268.96
2026-08-25,FRYZ,NORTHEAST,3178,260,4243.09,1353,150,2170.89
2026-08-25,FRYZ,SOUTHEAST,2774,198,3254.16,1205,131,2067.62
2026-08-25,FRYZ,MIDWEST,2658,204,3102.81,1004,113,1721.53
2026-08-25,FRYZ,WEST,3468,255,4126.9,1686,201,3081.34
2026-08-26,FRYZ,NORTHEAST,3098,241,4039.78,1554,190,3091.01
2026-08-26,FRYZ,SOUTHEAST,3120,244,3863.18,1317,170,2625.74
2026-08-26,FRYZ,MIDWEST,2662,231,3818.17,1208,137,1990.8
2026-08-26,FRYZ,WEST,3383,240,3893.04,1490,183,2580.33
2026-08-27,FRYZ,NORTHEAST,3361,258,4114.16,1498,189,2908.1
2026-08-27,FRYZ,SOUTHEAST,3073,222,3535.21,1304,130,1999.57
2026-08-27,FRYZ,MIDWEST,2743,203,3020.12,1130,120,1877.15
2026-08-27,FRYZ,WEST,3459,281,4364.46,1796,241,3651.72
2026-08-28,FRYZ,NORTHEAST,3306,272,4210.64,1217,132,1973.57
2026-08-28,FRYZ,SOUTHEAST,3129,216,3410.45,1415,151,2212.71
2026-08-28,FRYZ,MIDWEST,2578,206,3098.52,1168,147,2247.87
2026-08-28,FRYZ,WEST,3611,249,3909.8,1625,169,2533.57
2026-08-29,FRYZ,NORTHEAST,3384,271,4201.87,1418,178,2768.67
2026-08-29,FRYZ,SOUTHEAST,2880,215,3582.09,1301,144,2177.8
2026-08-29,FRYZ,MIDWEST,2758,231,3811.63,1339,138,2108.52
2026-08-29,FRYZ,WEST,3683,269,4166.1,1605,197,2963.61
2026-08-30,FRYZ,NORTHEAST,3606,267,4111.6,1190,109,1801.24
2026-08-30,FRYZ,SOUTHEAST,2919,204,3290.82,1328,179,2741.33
2026-08-30,FRYZ,MIDWEST,2458,185,3007.45,1158,145,2233.35
2026-08-30,FRYZ,WEST,3494,263,4107.34,1653,233,3589.88
2026-03-02,NOOD,NORTHEAST,4100,467,6495.98,198,23,336.67
2026-03-02,NOOD,SOUTHEAST,3506,439,6410.39,159,17,243.09
2026-03-02,NOOD,MIDWEST,3373,444,6527.28,143,16,230.36
2026-03-02,NOOD,WEST,4382,526,7894.49,224,22,296.57
2026-03-03,NOOD,NORTHEAST,3937,482,7223.15,195,21,284.91
2026-03-03,NOOD,SOUTHEAST,3385,377,5290.2,182,19,280.16
2026-03-03,NOOD,MIDWEST,3344,409,6148.29,160,18,248.4
2026-03-03,NOOD,WEST,4536,469,7051.87,214,24,350.14
2026-03-04,NOOD,NORTHEAST,4166,507,7436.71,183,20,284.41
2026-03-04,NOOD,SOUTHEAST,3675,444,6937.94,194,23,342.18
2026-03-04,NOOD,MIDWEST,3138,361,5046.67,188,23,334.96
2026-03-04,NOOD,WEST,4388,557,8172.28,213,25,359.35
2026-03-05,NOOD,NORTHEAST,4093,444,6397.92,168,18,253.72
2026-03-05,NOOD,SOUTHEAST,3701,448,6410.82,215,22,297.0
2026-03-05,NOOD,MIDWEST,3244,414,6176.78,161,18,251.04
2026-03-05,NOOD,WEST,4757,560,8174.08,231,27,402.34
2026-03-06,NOOD,NORTHEAST,3920,454,6839.48,216,23,346.07
2026-03-06,NOOD,SOUTHEAST,3863,416,5965.47,203,23,312.66
2026-03-06,NOOD,MIDWEST,3212,388,5564.85,182,21,310.13
2026-03-06,NOOD,WEST,4241,507,7105.31,237,25,372.82
2026-03-07,NOOD,NORTHEAST,4146,471,7104.17,229,28,406.18
2026-03-07,NOOD,SOUTHEAST,3848,462,6479.21,208,24,354.18
2026-03-07,NOOD,MIDWEST,3461,380,5325.02,156,18,253.91
2026-03-07,NOOD,WEST,4657,522,7662.19,239,28,392.37
2026-03-08,NOOD,NORTHEAST,4015,448,6177.21,232,29,443.04
2026-03-08,NOOD,SOUTHEAST,3675,432,6460.56,178,21,304.44
2026-03-08,NOOD,MIDWEST,3593,424,6313.87,192,21,292.1
2026-03-08,NOOD,WEST,4084,475,7167.13,204,23,315.56
2026-03-09,NOOD,NORTHEAST,4028,473,6617.6,218,25,359.44
2026-03-09,NOOD,SOUTHEAST,3695,413,6185.7,234,27,360.67
2026-03-09,NOOD,MIDWEST,3459,385,5415.43,182,19,283.06
2026-03-09,NOOD,WEST,4222,517,7395.68,200,21,299.19
2026-03-10,NOOD,NORTHEAST,4497,502,7051.77,247,24,332.44
2026-03-10,NOOD,SOUTHEAST,3623,367,5480.6,218,25,326.62
2026-03-10,NOOD,MIDWEST,3633,411,5878.91,185,21,273.69
2026-03-10,NOOD,WEST,4790,567,8361.85,281,34,495.48
2026-03-11,NOOD,NORTHEAST,3818,428,6324.08,234,29,385.09
2026-03-11,NOOD,SOUTHEAST,3585,406,5932.71,236,24,345.49
2026-03-11,NOOD,MIDWEST,3284,379,5500.63,196,20,291.46
2026-03-11,NOOD,WEST,4444,537,7569.27,279,34,504.96
2026-03-12,NOOD,NORTHEAST,4406,483,6968.67,240,24,345.92
2026-03-12,NOOD,SOUTHEAST,3867,442,6489.65,191,21,284.42
2026-03-12,NOOD,MIDWEST,3080,337,5033.25,207,22,324.44
2026-03-12,NOOD,WEST,4629,599,8051.33,303,33,463.62
2026-03-13,NOOD,NORTHEAST,4159,446,6381.55,222,24,336.3
2026-03-13,NOOD,SOUTHEAST,3928,425,5992.97,210,23,329.87
2026-03-13,NOOD,MIDWEST,3105,340,4870.33,187,21,310.03
2026-03-13,NOOD,WEST,4524,544,8153.39,254,29,421.38
2026-03-14,NOOD,NORTHEAST,4205,459,6762.87,256,31,465.61
2026-03-14,NOOD,SOUTHEAST,3822,436,6191.76,214,22,352.26
2026-03-14,NOOD,MIDWEST,3158,346,5186.25,210,24,330.77
2026-03-14,NOOD,WEST,4851,503,7363.81,276,34,466.7
2026-03-15,NOOD,NORTHEAST,4267,508,7700.61,253,32,487.56
2026-03-15,NOOD,SOUTHEAST,3869,444,6291.3,218,24,353.55
2026-03-15,NOOD,MIDWEST,3204,365,5260.16,223,24,330.23
2026-03-15,NOOD,WEST,4400,534,7827.64,305,34,501.4
2026-03-16,NOOD,NORTHEAST,4240,495,7243.63,267,27,383.92
2026-03-16,NOOD,SOUTHEAST,3735,447,6458.01,260,30,431.71
2026-03-16,NOOD,MIDWEST,3118,378,5430.73,217,25,334.59
2026-03-16,NOOD,WEST,4531,525,7727.51,296,33,481.68
2026-03-17,NOOD,NORTHEAST,4467,515,7486.89,223,25,324.36
2026-03-17,NOOD,SOUTHEAST,3979,462,6630.51,221,27,401.37
2026-03-17,NOOD,MIDWEST,3321,357,5191.39,210,26,371.62
2026-03-17,NOOD,WEST,4573,527,7825.58,290,31,421.17
2026-03-18,NOOD,NORTHEAST,4049,443,6233.03,299,33,456.16
2026-03-18,NOOD,SOUTHEAST,4031,436,6288.19,210,24,333.17
2026-03-18,NOOD,MIDWEST,3173,382,5657.59,192,22,322.64
2026-03-18,NOOD,WEST,4263,511,8044.41,287,33,476.52
2026-03-19,NOOD,NORTHEAST,4269,534,7808.65,268,27,345.64
2026-03-19,NOOD,SOUTHEAST,3776,337,5120.45,274,29,405.14
2026-03-19,NOOD,MIDWEST,3397,389,5901.55,244,27,382.9
2026-03-19,NOOD,WEST,4723,569,8062.75,305,31,452.47
2026-03-20,NOOD,NORTHEAST,4134,464,6791.14,266,29,397.97
2026-03-20,NOOD,SOUTHEAST,3784,412,6159.8,251,27,425.31
2026-03-20,NOOD,MIDWEST,3564,410,6119.03,197,22,308.81
2026-03-20,NOOD,WEST,4326,481,7044.34,298,33,482.99
2026-03-21,NOOD,NORTHEAST,3923,465,6969.11,307,31,418.64
2026-03-21,NOOD,SOUTHEAST,3936,461,6811.7,239,27,391.17
2026-03-21,NOOD,MIDWEST,3228,388,5572.54,230,22,311.22
2026-03-21,NOOD,WEST,4446,530,7701.15,346,35,482.47
2026-03-22,NOOD,NORTHEAST,4121,418,5948.99,292,35,485.87
2026-03-22,NOOD,SOUTHEAST,3554,397,5772.91,251,25,360.53
2026-03-22,NOOD,MIDWEST,3266,356,4927.02,223,20,294.53
2026-03-22,NOOD,WEST,4435,506,7730.8,322,36,500.09
2026-03-23,NOOD,NORTHEAST,4115,516,7463.2,260,25,369.56
2026-03-23,NOOD,SOUTHEAST,3572,405,5788.92,252,26,378.13
2026-03-23,NOOD,MIDWEST,3255,393,5762.05,239,24,341.69
2026-03-23,NOOD,WEST,4917,606,8925.55,327,41,571.04
2026-03-24,NOOD,NORTHEAST,4051,509,7298.73,307,37,541.56
2026-03-24,NOOD,SOUTHEAST,3339,392,6079.89,281,33,489.51
2026-03-24,NOOD,MIDWEST,3285,391,5612.28,212,19,266.46
2026-03-24,NOOD,WEST,4818,483,7200.92,324,40,538.41
2026-03-25,NOOD,NORTHEAST,4176,430,6435.88,303,37,465.05
2026-03-25,NOOD,SOUTHEAST,4234,506,7885.22,305,36,521.94
2026-03-25,NOOD,MIDWEST,3115,358,5068.23,218,25,358.45
2026-03-25,NOOD,WEST,4554,523,7792.38,292,28,409.72
2026-03-26,NOOD,NORTHEAST,3914,417,6172.96,309,36,500.02
2026-03-26,NOOD,SOUTHEAST,3441,411,6108.91,256,28,409.46
2026-03-26,NOOD,MIDWEST,3270,381,5668.45,235,22,310.0
2026-03-26,NOOD,WEST,4672,490,7070.91,303,26,357.22
2026-03-27,NOOD,NORTHEAST,4163,478,7302.59,291,31,428.27
2026-03-27,NOOD,SOUTHEAST,3675,405,6114.7,285,36,497.27
2026-03-27,NOOD,MIDWEST,3398,410,5925.22,254,28,399.28
2026-03-27,NOOD,WEST,4880,502,7026.86,348,42,584.8
2026-03-28,NOOD,NORTHEAST,4116,424,6121.47,271,34,427.85
2026-03-28,NOOD,SOUTHEAST,3900,473,6631.54,293,35,489.32
2026-03-28,NOOD,MIDWEST,3452,369,5473.11,241,26,324.04
2026-03-28,NOOD,WEST,4251,461,7034.12,301,32,473.36
2026-03-29,NOOD,NORTHEAST,4049,418,6033.08,326,37,534.79
2026-03-29,NOOD,SOUTHEAST,3417,385,5137.44,302,30,431.8
2026-03-29,NOOD,MIDWEST,3463,381,5497.09,260,31,457.73
2026-03-29,NOOD,WEST,4637,532,8344.38,372,48,687.18
2026-03-30,NOOD,NORTHEAST,4011,469,7000.38,357,38,565.29
2026-03-30,NOOD,SOUTHEAST,3553,390,5639.1,316,37,535.42
2026-03-30,NOOD,MIDWEST,3177,394,5871.1,260,29,413.09
2026-03-30,NOOD,WEST,4617,576,8669.14,355,36,504.95
2026-03-31,NOOD,NORTHEAST,3752,404,6211.34,317,37,522.67
2026-03-31,NOOD,SOUTHEAST,3767,422,6041.33,269,32,458.51
2026-03-31,NOOD,MIDWEST,3435,399,6505.55,281,31,424.62
2026-03-31,NOOD,WEST,4592,470,6838.97,331,33,465.26
2026-04-01,NOOD,NORTHEAST,4001,456,6928.07,305,35,495.85
2026-04-01,NOOD,SOUTHEAST,3739,427,6406.46,250,29,416.8
2026-04-01,NOOD,MIDWEST,3353,400,5808.34,250,32,445.16
2026-04-01,NOOD,WEST,4430,534,7500.6,408,43,604.22
2026-04-02,NOOD,NORTHEAST,4259,524,8051.43,370,43,570.6
2026-04-02,NOOD,SOUTHEAST,3533,375,5377.35,293,31,428.74
2026-04-02,NOOD,MIDWEST,3238,363,5655.17,276,31,460.13
2026-04-02,NOOD,WEST,4527,496,7429.27,357,34,472.69
2026-04-03,NOOD,NORTHEAST,4158,435,6175.94,342,36,494.45
2026-04-03,NOOD,SOUTHEAST,3716,401,6177.52,281,31,438.89
2026-04-03,NOOD,MIDWEST,3403,412,6046.03,278,29,396.32
2026-04-03,NOOD,WEST,4738,561,8350.65,374,40,593.59
2026-04-04,NOOD,NORTHEAST,3927,470,7011.89,331,36,466.35
2026-04-04,NOOD,SOUTHEAST,3717,425,6243.16,284,36,492.6
2026-04-04,NOOD,MIDWEST,3332,388,5921.63,273,29,407.43
2026-04-04,NOOD,WEST,4528,483,6961.17,403,41,588.93
2026-04-05,NOOD,NORTHEAST,3940,394,6042.85,379,36,494.79
2026-04-05,NOOD,SOUTHEAST,3532,434,6258.65,349,43,584.36
2026-04-05,NOOD,MIDWEST,3082,379,5524.92,278,31,448.13
2026-04-05,NOOD,WEST,4219,488,6888.58,421,44,564.32
2026-04-06,NOOD,NORTHEAST,4086,411,5958.46,341,38,538.04
2026-04-06,NOOD,SOUTHEAST,3947,505,7798.39,382,42,584.01
2026-04-06,NOOD,MIDWEST,3363,421,5964.81,273,29,397.96
2026-04-06,NOOD,WEST,4502,520,7862.39,334,40,567.23
2026-04-07,NOOD,NORTHEAST,3742,437,6346.81,325,34,444.66
2026-04-07,NOOD,SOUTHEAST,3538,442,6524.62,309,34,479.85
2026-04-07,NOOD,MIDWEST,3419,397,5683.32,262,31,417.35
2026-04-07,NOOD,WEST,4380,523,7684.43,423,47,648.22
2026-04-08,NOOD,NORTHEAST,4050,435,6180.99,350,41,564.76
2026-04-08,NOOD,SOUTHEAST,3600,404,5836.34,284,33,468.59
2026-04-08,NOOD,MIDWEST,3390,376,5657.74,328,36,467.34
2026-04-08,NOOD,WEST,4446,527,7646.37,374,40,530.63
2026-04-09,NOOD,NORTHEAST,4059,438,6187.74,379,43,639.06
2026-04-09,NOOD,SOUTHEAST,3548,397,5770.35,319,34,508.35
2026-04-09,NOOD,MIDWEST,3129,350,5066.81,320,38,519.89
2026-04-09,NOOD,WEST,4563,512,7181.55,422,45,622.31
2026-04-10,NOOD,NORTHEAST,3979,487,6947.94,377,42,578.41
2026-04-10,NOOD,SOUTHEAST,3969,515,7691.92,370,39,565.22
2026-04-10,NOOD,MIDWEST,3522,423,6272.01,286,34,462.13
2026-04-10,NOOD,WEST,4764,550,8101.54,407,50,697.52
2026-04-11,NOOD,NORTHEAST,4585,548,8106.78,395,44,602.27
2026-04-11,NOOD,SOUTHEAST,4280,447,6739.1,413,52,746.83
2026-04-11,NOOD,MIDWEST,3383,378,5658.62,286,29,405.9
2026-04-11,NOOD,WEST,4270,502,7250.53,457,52,732.24
2026-04-12,NOOD,NORTHEAST,4286,477,6941.58,354,46,681.6
2026-04-12,NOOD,SOUTHEAST,3368,411,6037.44,359,43,650.57
2026-04-12,NOOD,MIDWEST,3325,414,5800.25,325,37,517.22
2026-04-12,NOOD,WEST,4451,546,7923.36,400,44,592.06
2026-04-13,NOOD,NORTHEAST,4047,498,7223.95,357,41,592.63
2026-04-13,NOOD,SOUTHEAST,3644,397,5529.95,332,39,522.04
2026-04-13,NOOD,MIDWEST,3263,379,5741.85,349,38,553.54
2026-04-13,NOOD,WEST,4796,488,7344.48,386,45,613.39
2026-04-14,NOOD,NORTHEAST,3793,499,7557.35,352,42,622.51
2026-04-14,NOOD,SOUTHEAST,3895,430,6407.46,358,42,573.01
2026-04-14,NOOD,MIDWEST,3307,359,5053.16,313,33,464.64
2026-04-14,NOOD,WEST,4924,691,10340.52,350,36,483.94
2026-04-15,NOOD,NORTHEAST,4301,519,7688.95,379,44,630.95
2026-04-15,NOOD,SOUTHEAST,3630,347,5006.17,302,35,517.14
2026-04-15,NOOD,MIDWEST,3336,348,5096.09,273,31,436.17
2026-04-15,NOOD,WEST,4667,508,7417.57,440,59,831.93
2026-04-16,NOOD,NORTHEAST,3960,404,5763.5,334,36,490.72
2026-04-16,NOOD,SOUTHEAST,3771,374,5197.03,386,45,616.57
2026-04-16,NOOD,MIDWEST,3243,380,5684.3,277,32,484.45
2026-04-16,NOOD,WEST,4301,538,7756.03,409,48,654.79
2026-04-17,NOOD,NORTHEAST,4084,495,7028.71,365,47,647.9
2026-04-17,NOOD,SOUTHEAST,3593,406,5751.2,352,44,632.43
2026-04-17,NOOD,MIDWEST,3444,382,5560.34,305,35,473.75
2026-04-17,NOOD,WEST,4579,551,8026.15,429,45,597.12
2026-04-18,NOOD,NORTHEAST,4234,460,6923.42,403,46,630.87
2026-04-18,NOOD,SOUTHEAST,3695,426,6194.36,371,37,517.28
2026-04-18,NOOD,MIDWEST,3376,383,5493.13,321,37,515.12
2026-04-18,NOOD,WEST,3996,471,6671.51,409,46,643.05
2026-04-19,NOOD,NORTHEAST,3954,411,5866.77,403,42,592.0
2026-04-19,NOOD,SOUTHEAST,3890,446,6378.26,393,48,696.13
2026-04-19,NOOD,MIDWEST,3475,408,5841.51,299,30,381.21
2026-04-19,NOOD,WEST,4287,523,7793.92,476,57,822.64
2026-04-20,NOOD,NORTHEAST,4311,490,6919.88,382,38,574.82
2026-04-20,NOOD,SOUTHEAST,3616,445,6770.17,340,37,515.57
2026-04-20,NOOD,MIDWEST,3325,434,6392.94,308,35,496.08
2026-04-20,NOOD,WEST,4515,514,7428.85,435,50,730.2
2026-04-21,NOOD,NORTHEAST,4072,483,6996.81,382,45,658.53
2026-04-21,NOOD,SOUTHEAST,3717,398,5591.49,329,34,473.37
2026-04-21,NOOD,MIDWEST,3274,465,6741.8,369,39,568.95
2026-04-21,NOOD,WEST,4304,534,8338.42,471,54,741.92
2026-04-22,NOOD,NORTHEAST,4325,516,7557.43,468,57,823.51
2026-04-22,NOOD,SOUTHEAST,3608,423,6041.59,394,43,613.32
2026-04-22,NOOD,MIDWEST,3281,373,5630.76,340,40,557.34
2026-04-22,NOOD,WEST,4411,512,7438.24,423,51,751.95
2026-04-23,NOOD,NORTHEAST,4130,481,7078.5,436,45,633.05
2026-04-23,NOOD,SOUTHEAST,3454,431,6293.89,353,37,537.03
2026-04-23,NOOD,MIDWEST,3463,432,6255.53,347,44,600.66
2026-04-23,NOOD,WEST,3963,386,5619.95,466,55,772.57
2026-04-24,NOOD,NORTHEAST,4359,479,7102.64,378,45,629.53
2026-04-24,NOOD,SOUTHEAST,3858,375,5521.74,393,43,597.44
2026-04-24,NOOD,MIDWEST,3283,401,6006.94,350,44,634.48
2026-04-24,NOOD,WEST,4501,521,7564.26,474,48,677.71
2026-04-25,NOOD,NORTHEAST,4365,531,8087.15,414,51,754.96
2026-04-25,NOOD,SOUTHEAST,3785,424,5812.78,368,34,467.23
2026-04-25,NOOD,MIDWEST,3238,363,5247.46,349,38,561.64
2026-04-25,NOOD,WEST,4638,522,7821.18,491,54,745.23
2026-04-26,NOOD,NORTHEAST,3988,414,6001.71,460,49,643.79
2026-04-26,NOOD,SOUTHEAST,3675,429,6237.87,368,39,553.47
2026-04-26,NOOD,MIDWEST,3280,366,5417.95,349,39,559.92
2026-04-26,NOOD,WEST,4828,626,9201.78,548,69,953.97
2026-04-27,NOOD,NORTHEAST,4286,527,7567.92,435,56,756.66
2026-04-27,NOOD,SOUTHEAST,3777,421,6114.84,326,38,537.11
2026-04-27,NOOD,MIDWEST,3081,334,5015.35,297,32,460.51
2026-04-27,NOOD,WEST,4501,489,7058.99,489,56,796.91
2026-04-28,NOOD,NORTHEAST,3956,484,7184.16,429,51,716.2
2026-04-28,NOOD,SOUTHEAST,4002,482,6853.16,411,45,669.25
2026-04-28,NOOD,MIDWEST,3382,415,6307.19,375,41,597.54
2026-04-28,NOOD,WEST,4543,516,7499.65,572,62,847.08
2026-04-29,NOOD,NORTHEAST,4107,464,6778.69,400,49,752.42
2026-04-29,NOOD,SOUTHEAST,3783,428,6409.01,385,41,602.87
2026-04-29,NOOD,MIDWEST,3312,400,5683.01,337,35,473.55
2026-04-29,NOOD,WEST,4449,462,7048.33,551,56,869.41
2026-04-30,NOOD,NORTHEAST,3864,435,6302.38,483,53,761.65
2026-04-30,NOOD,SOUTHEAST,3692,421,6193.21,394,49,716.81
2026-04-30,NOOD,MIDWEST,3621,380,5483.23,363,40,565.32
2026-04-30,NOOD,WEST,4148,461,6873.9,480,54,752.43
2026-05-01,NOOD,NORTHEAST,3954,451,6553.0,483,61,852.62
2026-05-01,NOOD,SOUTHEAST,4047,448,6683.09,421,46,671.17
2026-05-01,NOOD,MIDWEST,3028,360,5291.27,330,37,513.38
2026-05-01,NOOD,WEST,4794,625,9367.06,515,58,853.82
2026-05-02,NOOD,NORTHEAST,4426,543,7988.38,512,49,686.91
2026-05-02,NOOD,SOUTHEAST,3571,402,5959.76,467,57,768.54
2026-05-02,NOOD,MIDWEST,3242,427,5987.06,373,40,638.49
2026-05-02,NOOD,WEST,4593,512,7709.28,413,41,609.61
2026-05-03,NOOD,NORTHEAST,4280,478,6646.83,459,54,692.82
2026-05-03,NOOD,SOUTHEAST,4079,506,7598.95,465,54,749.47
2026-05-03,NOOD,MIDWEST,3587,399,5569.01,341,36,487.67
2026-05-03,NOOD,WEST,4952,587,8472.89,548,58,782.1
2026-05-04,NOOD,NORTHEAST,3858,465,6823.85,405,41,560.19
2026-05-04,NOOD,SOUTHEAST,3549,414,5880.62,455,42,558.5
2026-05-04,NOOD,MIDWEST,2998,311,4796.24,375,44,618.77
2026-05-04,NOOD,WEST,4550,542,7871.5,574,67,1011.42
2026-05-05,NOOD,NORTHEAST,4106,542,8072.41,438,56,800.87
2026-05-05,NOOD,SOUTHEAST,3607,384,5447.55,441,52,753.11
2026-05-05,NOOD,MIDWEST,3211,327,5010.56,341,38,527.26
2026-05-05,NOOD,WEST,4414,522,7788.2,480,68,900.54
2026-05-06,NOOD,NORTHEAST,3973,453,6468.3,568,59,878.85
2026-05-06,NOOD,SOUTHEAST,3329,370,5338.1,465,58,863.58
2026-05-06,NOOD,MIDWEST,3422,402,5625.87,441,44,626.64
